Municipality Code,State,Municipality,Population,Observed Deaths,Deaths Counterfactual,Deaths Averted,Percent of Counterfactual Deaths Averted,"Observed Death Rate, per 100,000","Counterfactual Death Rate, per 100,000","Averted Death Rate, per 100,000"
430890,Rio Grande do Sul,Getúlio Vargas,16158,8,84.69161255,76.69161255,90.55396425,49.5110781,524.1466305,474.6355524
430900,Rio Grande do Sul,Giruá,15729,18,134.161129,116.161129,86.58329716,114.4382987,852.9539639,738.5156652
430910,Rio Grande do Sul,Gramado,36864,118,383.581697,265.581697,69.2373226,320.0954861,1040.531947,720.436461
430920,Rio Grande do Sul,Gravataí,285564,526,1088.994443,562.9944434,51.69855979,184.1968876,381.3486446,197.151757
430930,Rio Grande do Sul,Guaíba,98331,155,470.8974134,315.8974134,67.08412584,157.630859,478.8900889,321.2592299
430940,Rio Grande do Sul,Guaporé,26199,27,99.45484048,72.45484048,72.85200009,103.0573686,379.6131168,276.5557482
430950,Rio Grande do Sul,Guarani das Missões,7393,9,77.71851018,68.71851018,88.41974714,121.736778,1051.244558,929.5077801
430960,Rio Grande do Sul,Horizontina,19446,34,154.4377276,120.4377276,77.98465406,174.8431554,794.1876356,619.3444802
430970,Rio Grande do Sul,Humaitá,4712,4,27.77095604,23.77095604,85.59646274,84.88964346,589.3666393,504.4769959
430990,Rio Grande do Sul,Ibiraiaras,7267,3,41.99559915,38.99559915,92.85639434,41.28250998,577.8945803,536.6120704
431000,Rio Grande do Sul,Ibirubá,20474,28,283.1294514,255.1294514,90.11053076,136.7588161,1382.873163,1246.114347
431010,Rio Grande do Sul,Igrejinha,37754,106,240.1123957,134.1123957,55.85400758,280.7649521,635.9919364,355.2269844
431020,Rio Grande do Sul,Ijuí,84041,342,1712.257806,1370.257806,80.02637227,406.9442296,2037.407701,1630.463472
431030,Rio Grande do Sul,Ilópolis,4054,2,21.45687822,19.45687822,90.67897958,49.33399112,529.2767197,479.9427286
431033,Rio Grande do Sul,Imbé,23721,15,46.18991419,31.18991419,67.52537807,63.23510813,194.7216146,131.4865064
431050,Rio Grande do Sul,Iraí,7046,4,23.32382469,19.32382469,82.85015406,56.76979847,331.0222067,274.2524082
431060,Rio Grande do Sul,Itaqui,37363,23,53.04324464,30.04324464,56.63915329,61.55822605,141.9673063,80.40908021
431080,Rio Grande do Sul,Ivoti,25068,29,54.44270441,25.44270441,46.73299147,115.6853359,217.1800878,101.4947519
431085,Rio Grande do Sul,Jaboticaba,3738,8,63.82661067,55.82661067,87.4660429,214.0181915,1707.506974,1493.488782
431090,Rio Grande do Sul,Jacutinga,3532,1,1.013446606,0.013446606,1.326819429,28.31257078,28.69327878,0.380707998
431100,Rio Grande do Sul,Jaguarão,26327,30,100.5064883,70.50648828,70.15118077,113.9514567,381.7620248,267.8105682
431110,Rio Grande do Sul,Jaguari,10684,10,111.9375933,101.9375933,91.06645078,93.59790341,1047.712405,954.1145016
431115,Rio Grande do Sul,Jóia,8571,2,9.091395398,7.091395398,78.0011768,23.33450006,106.0715832,82.73708316
431120,Rio Grande do Sul,Júlio de Castilhos,19159,15,87.68826164,72.68826164,82.89394758,78.29218644,457.6870486,379.3948621
431125,Rio Grande do Sul,Lagoão,6469,0,0,0,NA,0,0,0
431130,Rio Grande do Sul,Lagoa Vermelha,27751,59,301.6911502,242.6911502,80.44357617,212.6049512,1087.13614,874.5311889
431140,Rio Grande do Sul,Lajeado,86005,196,503.4739367,307.4739367,61.0704774,227.8937271,585.4007752,357.5070481
431150,Rio Grande do Sul,Lavras do Sul,7410,0,0,0,NA,0,0,0
431180,Rio Grande do Sul,Marau,45523,57,147.050467,90.05046705,61.23779737,125.2114316,323.0245525,197.8131209
431190,Rio Grande do Sul,Marcelino Ramos,4239,1,1.025784677,0.025784677,2.513653929,23.59046945,24.19874208,0.608272631
431205,Rio Grande do Sul,Marques de Souza,3981,14,175.1052162,161.1052162,92.00480699,351.6704346,4398.523392,4046.852957
431210,Rio Grande do Sul,Mata,4760,4,61.01579497,57.01579497,93.44432044,84.03361345,1281.844432,1197.810819
431220,Rio Grande do Sul,Maximiliano de Almeida,4254,3,42.32627393,39.32627393,92.91220388,70.52186178,994.9758799,924.4540181
431240,Rio Grande do Sul,Montenegro,66157,201,568.6031987,367.6031987,64.65021645,303.8227247,859.4754881,555.6527634
431247,Rio Grande do Sul,Morro Reuter,6570,2,5.944292797,3.944292797,66.35428186,30.4414003,90.47629828,60.03489797
431250,Rio Grande do Sul,Mostardas,12888,3,5.803956069,2.803956069,48.31111806,23.27746741,45.03379942,21.756332
431260,Rio Grande do Sul,Muçum,4967,1,1.158251033,0.158251033,13.66293042,20.13287699,23.31892556,3.186048575
431265,Rio Grande do Sul,Não-Me-Toque,17886,19,59.87857665,40.87857665,68.26911883,106.228335,334.7790263,228.5506913
431270,Rio Grande do Sul,Nonoai,11574,19,56.39996867,37.39996867,66.31203803,164.1610506,487.298848,323.1377974
431290,Rio Grande do Sul,Nova Bassano,10089,5,45.33697969,40.33697969,88.97147531,49.55892556,449.3704004,399.8114748
431300,Rio Grande do Sul,Nova Bréscia,3345,3,26.15952799,23.15952799,88.53190317,89.68609865,782.0486694,692.3625707
431306,Rio Grande do Sul,Nova Hartz,22147,1,1.285522954,0.285522954,22.21064612,4.515284237,5.804501532,1.289217294
431310,Rio Grande do Sul,Nova Palma,6519,2,45.3777643,43.3777643,95.59255501,30.67955208,696.0847416,665.4051895
431320,Rio Grande do Sul,Nova Petrópolis,21717,42,419.798316,377.798316,89.99519569,193.396878,1933.040088,1739.64321
431330,Rio Grande do Sul,Nova Prata,28021,28,219.4179466,191.4179466,87.23896544,99.92505621,783.0482375,683.1231813
431337,Rio Grande do Sul,Nova Santa Rita,30482,1,1.302024818,0.302024818,23.19654845,3.280624631,4.271454687,0.990830056
431340,Rio Grande do Sul,Novo Hamburgo,247303,720,2002.956038,1282.956038,64.05313016,291.1408272,809.9198303,518.7790031
431350,Rio Grande do Sul,Osório,46815,195,992.9663379,797.9663379,80.36187204,416.5331624,2121.043123,1704.50996
431360,Rio Grande do Sul,Paim Filho,3731,0,0,0,NA,0,0,0
431365,Rio Grande do Sul,Palmares do Sul,11342,8,70.89230577,62.89230577,88.71527747,70.5342973,625.0423715,554.5080742
431370,Rio Grande do Sul,Palmeira das Missões,32967,111,702.2874881,591.2874881,84.19450697,336.7003367,2130.274178,1793.573841
431380,Rio Grande do Sul,Palmitinho,7056,3,4.566050089,1.566050089,34.29769842,42.5170068,64.71159424,22.19458743
431390,Rio Grande do Sul,Panambi,44583,51,103.6402689,52.64026889,50.79132798,114.3933786,232.4658926,118.0725139
431400,Rio Grande do Sul,Paraí,7793,4,61.06597718,57.06597718,93.4497077,51.32811497,783.6003744,732.2722594
431402,Rio Grande do Sul,Paraíso do Sul,7635,3,10.85695646,7.856956459,72.36794666,39.29273084,142.1998226,102.9070918
431405,Rio Grande do Sul,Parobé,59419,271,380.3215163,109.3215163,28.74449949,456.0830711,640.0671777,183.9841066
431410,Rio Grande do Sul,Passo Fundo,206103,871,3097.713935,2226.713935,71.88249082,422.6042319,1502.993132,1080.3889
431420,Rio Grande do Sul,Pedro Osório,7683,8,83.88302732,75.88302732,90.46290977,104.1259925,1091.800434,987.6744413
431430,Rio Grande do Sul,Pejuçara,3840,0,0,0,NA,0,0,0
431440,Rio Grande do Sul,Pelotas,343826,1073,6105.920176,5032.920176,82.42689113,312.0764573,1775.875058,1463.7986
431447,Rio Grande do Sul,Pinhal Grande,4309,1,20,19,95,23.20724066,464.1448132,440.9375725
431450,Rio Grande do Sul,Pinheiro Machado,12122,4,61.19538366,57.19538366,93.46355924,32.99785514,504.8291013,471.8312462
431460,Rio Grande do Sul,Piratini,20743,14,67.65557636,53.65557636,79.30695332,67.49264812,326.1610006,258.6683525
431470,Rio Grande do Sul,Planalto,9957,10,41.18590739,31.18590739,75.71985022,100.431857,413.637716,313.2058591
431480,Rio Grande do Sul,Portão,38081,53,70.08234603,17.08234603,24.37467779,139.1770174,184.0349414,44.85792398
431490,Rio Grande do Sul,Porto Alegre,1492530,5116,26933.66749,21817.66749,81.00518616,342.7736796,1804.564564,1461.790885
431500,Rio Grande do Sul,Porto Lucena,4514,6,73.84348663,67.84348663,91.87470653,132.9198051,1635.876975,1502.95717
431510,Rio Grande do Sul,Porto Xavier,10144,20,133.5991291,113.5991291,85.02984254,197.1608833,1317.026115,1119.865232
431515,Rio Grande do Sul,Progresso,6235,11,105.7823817,94.78238168,89.60129293,176.4234162,1696.589923,1520.166506
431520,Rio Grande do Sul,Putinga,3861,13,75.24034427,62.24034427,82.72203546,336.7003367,1948.726865,1612.026529
431530,Rio Grande do Sul,Quaraí,22531,44,134.7589314,90.75893145,67.34910293,195.2864942,598.1045291,402.8180349
431535,Rio Grande do Sul,Quinze de Novembro,3810,4,27.4731252,23.4731252,85.44031678,104.9868766,721.0794017,616.092525
431550,Rio Grande do Sul,Restinga Sêca,15702,9,66.31377568,57.31377568,86.4281593,57.31753917,422.3269372,365.009398
431560,Rio Grande do Sul,Rio Grande,212881,430,1505.051388,1075.051388,71.42954696,201.9907836,706.9918817,505.0010981
431570,Rio Grande do Sul,Rio Pardo,38257,51,139.4808237,88.4808237,63.43583394,133.3089369,364.5890261,231.2800891
431575,Rio Grande do Sul,Riozinho,4698,3,6.832611256,3.832611256,56.09292132,63.85696041,145.4365955,81.57963508
431580,Rio Grande do Sul,Roca Sales,11556,8,98.73600774,90.73600774,91.89758612,69.22810661,854.4133588,785.1852522
431590,Rio Grande do Sul,Rodeio Bonito,5868,7,53.5549108,46.5549108,86.92930322,119.2910702,912.6603748,793.3693046
431600,Rio Grande do Sul,Rolante,21591,26,67.96164317,41.96164317,61.74312629,120.4205456,314.7683904,194.3478448
431610,Rio Grande do Sul,Ronda Alta,10633,25,120.9783886,95.97838865,79.33515211,235.1170883,1137.76346,902.6463712
431620,Rio Grande do Sul,Rondinha,5033,5,63.80924707,58.80924707,92.16414512,99.34432744,1267.817347,1168.47302
431630,Rio Grande do Sul,Roque Gonzales,6750,2,6.414589523,4.414589523,68.82107588,29.62962963,95.0309559,65.40132627
431640,Rio Grande do Sul,Rosário do Sul,39210,69,395.1289308,326.1289308,82.53734551,175.9755164,1007.724894,831.7493773
431643,Rio Grande do Sul,Saldanha Marinho,2596,1,1.050960922,0.050960922,4.848983513,38.52080123,40.48385677,1.96305554
431645,Rio Grande do Sul,Salto do Jacuí,12512,2,2.800401699,0.800401699,28.58167453,15.98465473,22.38172714,6.397072405
431650,Rio Grande do Sul,Salvador do Sul,7975,3,8.647502076,5.647502076,65.30790078,37.61755486,108.4326279,70.81507305
431660,Rio Grande do Sul,Sananduva,16382,24,461.5338876,437.5338876,94.79994847,146.5022586,2817.323206,2670.820947
431670,Rio Grande do Sul,Santa Bárbara do Sul,7813,14,57.15655394,43.15655394,75.5058711,179.1885319,731.5570708,552.3685389
431680,Rio Grande do Sul,Santa Cruz do Sul,132271,339,1374.198182,1035.198182,75.3310691,256.2920066,1038.926282,782.6342751
431690,Rio Grande do Sul,Santa Maria,285159,854,6854.081253,6000.081253,87.54027026,299.4820434,2403.599835,2104.117792
431710,Rio Grande do Sul,Sant'Ana do Livramento,75647,147,694.577701,547.577701,78.83606114,194.3236348,918.1827448,723.85911
431720,Rio Grande do Sul,Santa Rosa,73882,198,739.3467319,541.3467319,73.21960165,267.9949108,1000.712937,732.7180259
431730,Rio Grande do Sul,Santa Vitória do Palmar,29298,21,163.6479566,142.6479566,87.16757579,71.67724759,558.5635763,486.8863287
431740,Rio Grande do Sul,Santiago,49298,182,1774.314494,1592.314494,89.74251743,369.183334,3599.161212,3229.977878
431750,Rio Grande do Sul,Santo Ângelo,77544,319,1509.44153,1190.44153,78.86635595,411.3793459,1946.561345,1535.181999
431760,Rio Grande do Sul,Santo Antônio da Patrulha,43397,99,337.4688535,238.4688535,70.66395937,228.1263682,777.6317569,549.5053887
431780,Rio Grande do Sul,Santo Augusto,13813,36,105.1663775,69.16637746,65.7685271,260.6240498,761.3579777,500.7339279
431790,Rio Grande do Sul,Santo Cristo,14177,24,170.6771649,146.6771649,85.93836497,169.2882838,1203.901847,1034.613563
431800,Rio Grande do Sul,São Borja,59768,214,931.9571436,717.9571436,77.03757072,358.051131,1559.291165,1201.240034
431810,Rio Grande do Sul,São Francisco de Assis,18081,8,49.83508436,41.83508436,83.94705236,44.24534041,275.621284,231.3759436
431820,Rio Grande do Sul,São Francisco de Paula,21871,11,52.96760009,41.96760009,79.23258751,50.29491107,242.1818851,191.886974
431830,Rio Grande do Sul,São Gabriel,62187,243,851.7654079,608.7654079,71.47101799,390.7569106,1369.68403,978.9271197
431840,Rio Grande do Sul,São Jerônimo,24569,122,927.1645112,805.1645112,86.84160162,496.5607066,3773.716925,3277.156218
431850,Rio Grande do Sul,São José do Norte,27866,8,40.40915706,32.40915706,80.2025071,28.70882079,145.012406,116.3035852
431860,Rio Grande do Sul,São José do Ouro,6911,25,322.1158422,297.1158422,92.23881699,361.7421502,4660.915094,4299.172944
431870,Rio Grande do Sul,São Leopoldo,240378,449,1049.54243,600.5424304,57.21945231,186.7891404,436.6216669,249.8325264
431880,Rio Grande do Sul,São Lourenço do Sul,43501,29,262.895231,233.895231,88.96898971,66.66513413,604.34296,537.6778259
431890,Rio Grande do Sul,São Luiz Gonzaga,33124,115,694.7749175,579.7749175,83.44787685,347.1802922,2097.497034,1750.316742
431900,Rio Grande do Sul,São Marcos,21756,33,220.8424745,187.8424745,85.05722232,151.6822945,1015.087675,863.4053803
431910,Rio Grande do Sul,São Martinho,5336,2,22.77580809,20.77580809,91.21875285,37.48125937,426.8329853,389.3517259
431915,Rio Grande do Sul,São Miguel das Missões,7692,9,56.93472173,47.93472173,84.19242296,117.0046802,740.1809897,623.1763095
431930,Rio Grande do Sul,São Paulo das Missões,5654,6,74.54879934,68.54879934,91.95158064,106.1195614,1318.514314,1212.394753
431940,Rio Grande do Sul,São Pedro do Sul,16100,8,139.7303491,131.7303491,94.27468689,49.68944099,867.890367,818.200926
431950,Rio Grande do Sul,São Sebastião do Caí,26161,25,48.91714855,23.91714855,48.89317807,95.56209625,186.9850103,91.42291407
431960,Rio Grande do Sul,São Sepé,23492,26,292.3352541,266.3352541,91.10610177,110.6759748,1244.403431,1133.727456
431970,Rio Grande do Sul,São Valentim,3220,1,20,19,95,31.05590062,621.1180124,590.0621118
431980,Rio Grande do Sul,São Vicente do Sul,8742,2,21.81634498,19.81634498,90.83256154,22.87805994,249.557824,226.6797641
431990,Rio Grande do Sul,Sapiranga,80514,316,713.9396434,397.9396434,55.73855537,392.4783268,886.7273312,494.2490044
432000,Rio Grande do Sul,Sapucaia do Sul,142508,376,765.3107513,389.3107513,50.86963049,263.8448368,537.0300273,273.1851905
432010,Rio Grande do Sul,Sarandi,25024,33,115.4819855,82.48198553,71.42411446,131.8734015,461.4849166,329.6115151
432020,Rio Grande do Sul,Seberi,10678,19,39.50542432,20.50542432,51.90533876,177.9359431,369.9702596,192.0343166
432026,Rio Grande do Sul,Segredo,7465,2,3.966080054,1.966080054,49.57237442,26.79169457,53.12900273,26.33730816
432030,Rio Grande do Sul,Selbach,5114,7,35.71624981,28.71624981,80.40107784,136.8791553,698.4014432,561.522288
432040,Rio Grande do Sul,Serafina Corrêa,18074,18,179.3039433,161.3039433,89.96118007,99.59057209,992.0545718,892.4639997
432045,Rio Grande do Sul,Sério,1889,2,21.12048303,19.12048303,90.5305196,105.8761249,1118.07745,1012.201325
432050,Rio Grande do Sul,Sertão,5220,5,83.08148966,78.08148966,93.98181229,95.78544061,1591.599419,1495.813978
432060,Rio Grande do Sul,Severiano de Almeida,3607,2,4.77576915,2.77576915,58.1219289,55.4477405,132.4028043,76.95506377
432065,Rio Grande do Sul,Silveira Martins,2365,1,20,19,95,42.2832981,845.6659619,803.3826638
432067,Rio Grande do Sul,Sinimbu,10152,19,89.37417726,70.37417726,78.74106304,187.1552403,880.3602961,693.2050558
432070,Rio Grande do Sul,Sobradinho,15041,25,60.58482061,35.58482061,58.73553846,166.2123529,402.7978234,236.5854704
432080,Rio Grande do Sul,Soledade,31067,103,279.6837,176.6837,63.172684,331.5415071,900.2597612,568.7182541
432090,Rio Grande do Sul,Tapejara,24973,29,80.24670473,51.24670473,63.86144441,116.1254154,321.3338595,205.2084441
432100,Rio Grande do Sul,Tapera,10569,14,112.8383975,98.83839746,87.5928759,132.4628631,1067.635514,935.1726508
432110,Rio Grande do Sul,Tapes,17363,3,22.32762401,19.32762401,86.56372931,17.27812014,128.5931234,111.3150032
432120,Rio Grande do Sul,Taquara,57740,171,253.9220203,82.9220203,32.65649045,296.1551784,439.7679603,143.6127819
432130,Rio Grande do Sul,Taquari,26907,75,158.6576197,83.65761967,52.72839706,278.7378749,589.6518366,310.9139617
432132,Rio Grande do Sul,Taquaruçu do Sul,3081,1,1,0,0,32.45699448,32.45699448,0
432140,Rio Grande do Sul,Tenente Portela,13385,108,556.3536949,448.3536949,80.58788843,806.8733657,4156.546096,3349.67273
432143,Rio Grande do Sul,Terra de Areia,11323,12,35.31126625,23.31126625,66.0165118,105.9789808,311.8543341,205.8753532
432145,Rio Grande do Sul,Teutônia,34275,58,136.9985314,78.99853141,57.66377975,169.2195478,399.7039574,230.4844097
432150,Rio Grande do Sul,Torres,39381,131,451.1612558,320.1612558,70.96381874,332.6477235,1145.631791,812.9840679
432160,Rio Grande do Sul,Tramandaí,53507,310,1285.917304,975.9173036,75.8926955,579.3634478,2403.269299,1823.905851
432170,Rio Grande do Sul,Três Coroas,28948,16,28.50298155,12.50298155,43.86552167,55.27152135,98.46269706,43.19117572
432180,Rio Grande do Sul,Três de Maio,23846,58,303.6264872,245.6264872,80.89758225,243.2273757,1273.280581,1030.053205
432190,Rio Grande do Sul,Três Passos,23799,69,2656.292617,2587.292617,97.40239462,289.9281482,11161.36231,10871.43416
432195,Rio Grande do Sul,Trindade do Sul,5781,12,56.20979673,44.20979673,78.6514083,207.5765439,972.3196113,764.7430674
432200,Rio Grande do Sul,Triunfo,30159,29,78.05674496,49.05674496,62.84754122,96.15703438,258.8174176,162.6603832
432210,Rio Grande do Sul,Tucunduva,5612,14,110.5506459,96.55064591,87.33612103,249.4654312,1969.897468,1720.432037
432220,Rio Grande do Sul,Tupanciretã,24182,16,47.875249,31.875249,66.57980829,66.16491605,197.9788645,131.8139484
432230,Rio Grande do Sul,Tuparendi,7730,17,74.0794408,57.0794408,77.05166263,219.9223803,958.3368797,738.4144994
432240,Rio Grande do Sul,Uruguaiana,126766,367,880.3768423,513.3768423,58.31330604,289.5098055,694.4897231,404.9799176
432250,Rio Grande do Sul,Vacaria,66916,197,576.7525897,379.7525897,65.84323963,294.3989479,861.9053584,567.5064105
432253,Rio Grande do Sul,Vale do Sol,11873,13,27.80306601,14.80306601,53.24256686,109.492125,234.1705214,124.6783964
432260,Rio Grande do Sul,Venâncio Aires,72373,130,407.8841886,277.8841886,68.12820804,179.6249983,563.5861282,383.9611299
432270,Rio Grande do Sul,Vera Cruz,27325,21,36.97802258,15.97802258,43.20951058,76.85269899,135.3267066,58.4740076
432280,Rio Grande do Sul,Veranópolis,26813,34,252.3529014,218.3529014,86.5268044,126.8041622,941.1587715,814.3546093
432290,Rio Grande do Sul,Viadutos,4628,2,22.77492847,20.77492847,91.21841369,43.21521175,492.1116783,448.8964665
432300,Rio Grande do Sul,Viamão,257330,261,439.4751071,178.4751071,40.61097072,101.4261843,170.7826942,69.35650995
432340,Rio Grande do Sul,Vila Maria,4368,2,40,38,95,45.78754579,915.7509158,869.96337
